Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/26_milk_consumption_none_table_rep2/02_summaries/longformer_ext.txt,0.053303,0.195370,0.334944,0.117742,0.156200,11.720595
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/26_milk_consumption_none_table_rep2/02_summaries/none.txt,0.017133,0.251446,0.226037,0.099366,0.119354,17.936116
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/26_milk_consumption_none_table_rep2/02_summaries/t5.txt,0.010812,0.134688,0.307018,0.081319,0.135965,14.331794
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_fauna_none_plot_plus_table_rep2/02_summaries/bart.txt,0.022679,0.145631,0.386121,0.078431,0.176157,25.634548
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_fauna_none_plot_plus_table_rep2/02_summaries/bert.txt,0.029257,0.289738,0.425653,0.081788,0.159620,0.244855
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_fauna_none_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.020961,0.165689,0.373423,0.062342,0.183347,37.490518
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_fauna_none_plot_plus_table_rep2/02_summaries/none.txt,0.013516,0.252687,0.208511,0.062079,0.095745,19.556698
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_fauna_none_plot_plus_table_rep2/02_summaries/t5.txt,0.006529,0.129048,0.324065,0.063401,0.155321,21.695308
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_milk_consumption_none_plot_plus_table_rep2/02_summaries/bart.txt,0.030578,0.151411,0.383532,0.112921,0.190683,26.920866
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_milk_consumption_none_plot_plus_table_rep2/02_summaries/bert.txt,0.040472,0.274767,0.444997,0.140635,0.175264,2.286998
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_milk_consumption_none_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.070225,0.226204,0.449012,0.156770,0.191304,17.054615
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_milk_consumption_none_plot_plus_table_rep2/02_summaries/none.txt,0.023074,0.269843,0.247849,0.116306,0.134852,27.482176
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/27_milk_consumption_none_plot_plus_table_rep2/02_summaries/t5.txt,0.009009,0.128370,0.322015,0.070252,0.144578,47.494351
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_fauna_role_plot_rep2/02_summaries/bart.txt,0.022900,0.141312,0.380357,0.078712,0.157143,17.998684
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_fauna_role_plot_rep2/02_summaries/bert.txt,0.014963,0.275989,0.422497,0.077803,0.150892,-2.611326
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_fauna_role_plot_rep2/02_summaries/longformer_ext.txt,0.023780,0.233241,0.471135,0.081063,0.173855,8.614906
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_fauna_role_plot_rep2/02_summaries/none.txt,0.011122,0.255761,0.208816,0.067785,0.098531,10.910707
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_fauna_role_plot_rep2/02_summaries/t5.txt,0.005369,0.126484,0.327619,0.059160,0.131429,20.398812
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_milk_consumption_role_plot_rep2/02_summaries/bart.txt,0.031668,0.159881,0.418410,0.132075,0.179916,37.091317
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_milk_consumption_role_plot_rep2/02_summaries/bert.txt,0.021188,0.265946,0.452134,0.131640,0.162630,-0.055041
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_milk_consumption_role_plot_rep2/02_summaries/longformer_ext.txt,0.020652,0.160610,0.326005,0.086560,0.148597,30.767676
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_milk_consumption_role_plot_rep2/02_summaries/none.txt,0.020617,0.260212,0.238897,0.117312,0.119886,17.551026
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,No,No,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/28_milk_consumption_role_plot_rep2/02_summaries/t5.txt,0.017596,0.191819,0.411348,0.099492,0.168186,25.350811
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_fauna_role_table_rep2/02_summaries/bart.txt,0.004268,0.132393,0.327957,0.032316,0.139785,9.153436
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_fauna_role_table_rep2/02_summaries/bert.txt,0.007482,0.253125,0.386780,0.051855,0.143814,1.009198
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_fauna_role_table_rep2/02_summaries/longformer_ext.txt,0.010280,0.146922,0.291248,0.045977,0.134864,-2.319977
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_fauna_role_table_rep2/02_summaries/none.txt,0.005191,0.230050,0.190269,0.047834,0.089617,13.572803
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_fauna_role_table_rep2/02_summaries/t5.txt,0.005527,0.115827,0.302752,0.038603,0.121101,16.919236
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_milk_consumption_role_table_rep2/02_summaries/bart.txt,0.022901,0.168077,0.375691,0.088561,0.167587,12.815765
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_milk_consumption_role_table_rep2/02_summaries/bert.txt,0.012762,0.265862,0.354466,0.091709,0.132346,-11.150488
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_milk_consumption_role_table_rep2/02_summaries/longformer_ext.txt,0.015579,0.160677,0.382429,0.075928,0.141258,12.127922
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_milk_consumption_role_table_rep2/02_summaries/none.txt,0.008598,0.212203,0.175041,0.072957,0.089141,16.359778
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,No,No,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/29_milk_consumption_role_table_rep2/02_summaries/t5.txt,0.021905,0.174097,0.372624,0.091429,0.167300,23.841581
fauna,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_fauna_role_plot_plus_table_rep2/02_summaries/bart.txt,0.017426,0.167192,0.391926,0.075821,0.166526,16.492422
fauna,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_fauna_role_plot_plus_table_rep2/02_summaries/bert.txt,0.017471,0.272444,0.382212,0.080192,0.147436,7.630695
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_fauna_role_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.024379,0.203280,0.457055,0.107527,0.190184,28.652996
fauna,modeler,none,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_fauna_role_plot_plus_table_rep2/02_summaries/none.txt,0.009902,0.232557,0.181983,0.059670,0.089629,19.800266
fauna,modeler,t5,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_fauna_role_plot_plus_table_rep2/02_summaries/t5.txt,0.021913,0.152599,0.386874,0.070934,0.145078,29.967883
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_milk_consumption_role_plot_plus_table_rep2/02_summaries/bart.txt,0.035230,0.184539,0.432971,0.116152,0.177536,21.812566
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_milk_consumption_role_plot_plus_table_rep2/02_summaries/bert.txt,0.013518,0.252521,0.370152,0.106143,0.136475,-3.551702
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_milk_consumption_role_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.024086,0.206413,0.424379,0.102487,0.173062,24.503752
milk_consumption,modeler,none,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_milk_consumption_role_plot_plus_table_rep2/02_summaries/none.txt,0.012698,0.218186,0.195963,0.087004,0.099083,21.579126
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,Yes,No,No,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/30_milk_consumption_role_plot_plus_table_rep2/02_summaries/t5.txt,0.013348,0.157075,0.357508,0.069601,0.151175,23.942094
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_fauna_insights_plot_rep2/02_summaries/bart.txt,0.018343,0.133810,0.336029,0.061206,0.149146,11.311028
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_fauna_insights_plot_rep2/02_summaries/bert.txt,0.016475,0.267838,0.397025,0.067008,0.147838,-2.132851
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_fauna_insights_plot_rep2/02_summaries/longformer_ext.txt,0.004037,0.105794,0.278169,0.029982,0.103873,2.821548
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_fauna_insights_plot_rep2/02_summaries/none.txt,0.011969,0.253848,0.216479,0.068020,0.093322,12.286687
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_fauna_insights_plot_rep2/02_summaries/t5.txt,0.005686,0.128737,0.330500,0.060549,0.145420,1.016056
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_milk_consumption_insights_plot_rep2/02_summaries/bart.txt,0.051529,0.194254,0.470029,0.142993,0.205519,20.185740
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_milk_consumption_insights_plot_rep2/02_summaries/bert.txt,0.029462,0.269040,0.412513,0.115711,0.155885,-0.942079
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_milk_consumption_insights_plot_rep2/02_summaries/longformer_ext.txt,0.000124,0.048173,0.158602,0.018868,0.080645,14.053000
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_milk_consumption_insights_plot_rep2/02_summaries/none.txt,0.020167,0.259948,0.233259,0.115659,0.127010,16.535287
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,plot,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/31_milk_consumption_insights_plot_rep2/02_summaries/t5.txt,0.010254,0.142480,0.372443,0.099245,0.176534,17.107258
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_fauna_insights_table_rep2/02_summaries/bart.txt,0.020528,0.143678,0.345679,0.044518,0.148148,4.010005
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_fauna_insights_table_rep2/02_summaries/bert.txt,0.012505,0.256089,0.365482,0.044030,0.138748,-4.453612
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_fauna_insights_table_rep2/02_summaries/longformer_ext.txt,0.010535,0.133432,0.308219,0.027444,0.155822,4.639673
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_fauna_insights_table_rep2/02_summaries/none.txt,0.008682,0.220476,0.174803,0.043343,0.079537,9.598356
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_fauna_insights_table_rep2/02_summaries/t5.txt,0.018851,0.132207,0.339589,0.060877,0.153709,15.815476
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_milk_consumption_insights_table_rep2/02_summaries/bart.txt,0.043469,0.187902,0.373969,0.101010,0.172319,4.647178
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_milk_consumption_insights_table_rep2/02_summaries/bert.txt,0.023125,0.242763,0.341790,0.091040,0.138822,-9.916530
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_milk_consumption_insights_table_rep2/02_summaries/longformer_ext.txt,0.046536,0.225830,0.414141,0.099711,0.178932,-1.430425
milk_consumption,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_milk_consumption_insights_table_rep2/02_summaries/none.txt,0.013081,0.215995,0.180306,0.078804,0.101528,8.560518
milk_consumption,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/32_milk_consumption_insights_table_rep2/02_summaries/t5.txt,0.026634,0.154803,0.336468,0.098429,0.144201,18.090357
fauna,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/bart.txt,0.016144,0.161993,0.392478,0.075348,0.148814,5.768371
fauna,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/bert.txt,0.017539,0.281834,0.385292,0.072800,0.147082,1.044223
fauna,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.010712,0.147424,0.361331,0.030159,0.141046,16.720545
fauna,modeler,none,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/none.txt,0.008555,0.230907,0.181872,0.055049,0.084756,15.600674
fauna,modeler,t5,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/t5.txt,0.010697,0.150538,0.365812,0.059932,0.162393,18.450000
milk_consumption,modeler,bart,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_milk_consumption_insights_plot_plus_table_rep2/02_summaries/bart.txt,0.044586,0.187409,0.407517,0.101090,0.183976,21.787414
milk_consumption,modeler,bert,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_milk_consumption_insights_plot_plus_table_rep2/02_summaries/bert.txt,0.029354,0.282918,0.418126,0.131959,0.163749,-2.843539
milk_consumption,modeler,longformer_ext,moonshotai/kimi-k2.5,No,No,Yes,plot+table,2,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/33_milk_consumption_insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.046067,0.193236,0.397018,0.112045,0.195713,35.536143
